trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.6, 'e': 0.9005075089778952}",20,0,-43.37381809008866,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
186,False,"{'a': 0.6, 'e': 0.9001293512978779}",30,13,-123.04488448339863,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 3}",1
187,False,"{'a': 0.6, 'e': 0.8997498377166829}",30,0,-171.0523082540572,"{0: 17, 1: 6, 2: 4, 3: 0, 4: 3}",0
188,False,"{'a': 0.6, 'e': 0.8993689640151417}",30,0,-100.86168506472191,"{0: 17, 1: 2, 2: 10, 3: 1, 4: 0}",0
189,False,"{'a': 0.6, 'e': 0.8989867259661455}",20,0,-179.3049963518487,"{0: 11, 1: 1, 2: 3, 3: 2, 4: 3}",0
190,False,"{'a': 0.6, 'e': 0.8986031193346773}",20,0,-78.2692460996334,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
191,False,"{'a': 0.6, 'e': 0.8982181398778428}",30,4,-5.929664190912359,"{0: 22, 1: 1, 2: 3, 3: 0, 4: 0}",1
192,False,"{'a': 0.6, 'e': 0.8978317833449032}",25,0,-92.74898550643687,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
193,False,"{'a': 0.6, 'e': 0.8974440454773076}",20,0,-19.248766068578345,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
194,False,"{'a': 0.6, 'e': 0.8970549220087264}",20,13,-6.70680547781949,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
195,False,"{'a': 0.6, 'e': 0.8966644086650849}",20,0,-45.21263196118033,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
196,False,"{'a': 0.6, 'e': 0.8962725011645982}",25,0,-141.08980829316897,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 3}",0
197,False,"{'a': 0.6, 'e': 0.8958791952178055}",30,0,-132.41388940738372,"{0: 17, 1: 3, 2: 8, 3: 1, 4: 1}",0
198,False,"{'a': 0.6, 'e': 0.8954844865276058}",25,0,-119.90377924813039,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
199,False,"{'a': 0.6, 'e': 0.8950883707892945}",35,2,-102.90661910495191,"{0: 21, 1: 5, 2: 4, 3: 3, 4: 0}",1
200,False,"{'a': 0.6, 'e': 0.8946908436905989}",30,15,-27.82842741445262,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 0}",1
201,False,"{'a': 0.6, 'e': 0.8942919009117166}",25,0,-157.31401066822835,"{0: 13, 1: 2, 2: 8, 3: 0, 4: 2}",0
202,False,"{'a': 0.6, 'e': 0.8938915381253522}",20,0,-97.62131974262992,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
203,False,"{'a': 0.6, 'e': 0.8934897509967564}",20,0,-133.68517718232613,"{0: 8, 1: 4, 2: 6, 3: 1, 4: 1}",0
204,False,"{'a': 0.6, 'e': 0.8930865351837646}",20,0,-73.80174138420229,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
205,False,"{'a': 0.6, 'e': 0.8926818863368364}",35,0,-110.40691368531324,"{0: 26, 1: 5, 2: 1, 3: 1, 4: 2}",0
206,False,"{'a': 0.6, 'e': 0.8922758000990957}",25,0,-23.82789849011194,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
207,False,"{'a': 0.6, 'e': 0.8918682721063717}",25,19,-2.056379091808266,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
208,False,"{'a': 0.6, 'e': 0.8914592979872396}",25,0,-98.26353293983937,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
209,False,"{'a': 0.6, 'e': 0.8910488733630632}",35,0,-90.15315891701778,"{0: 28, 1: 3, 2: 2, 3: 0, 4: 2}",0
210,False,"{'a': 0.6, 'e': 0.8906369938480371}",20,9,-39.304525758337306,"{0: 7, 1: 1, 2: 1, 3: 2, 4: 0}",1
211,False,"{'a': 0.6, 'e': 0.8902236550492296}",25,10,-60.86461802902524,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 1}",1
212,False,"{'a': 0.6, 'e': 0.8898088525666272}",20,0,-37.139805807011705,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
213,False,"{'a': 0.6, 'e': 0.8893925819931782}",20,0,-124.5285931151762,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
214,False,"{'a': 0.6, 'e': 0.8889748389148379}",30,0,-89.61842802100041,"{0: 19, 1: 3, 2: 7, 3: 1, 4: 0}",0
215,False,"{'a': 0.6, 'e': 0.8885556189106145}",25,0,-44.49672515647127,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
216,False,"{'a': 0.6, 'e': 0.8881349175526158}",30,18,-17.944501314014516,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
217,False,"{'a': 0.6, 'e': 0.8877127304060948}",25,0,-224.23790578417646,"{0: 9, 1: 5, 2: 7, 3: 1, 4: 3}",0
218,False,"{'a': 0.6, 'e': 0.8872890530294987}",30,0,-193.4941200408214,"{0: 13, 1: 6, 2: 6, 3: 4, 4: 1}",0
219,False,"{'a': 0.6, 'e': 0.8868638809745164}",20,7,-52.45762030071952,"{0: 6, 1: 3, 2: 3, 3: 1, 4: 0}",1
220,False,"{'a': 0.6, 'e': 0.8864372097861277}",20,0,-39.95655833439703,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
221,False,"{'a': 0.6, 'e': 0.8860090350026526}",25,0,-9.004763595197177,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
222,False,"{'a': 0.6, 'e': 0.8855793521558017}",25,0,-48.47182067187819,"{0: 18, 1: 4, 2: 1, 3: 2, 4: 0}",0
223,False,"{'a': 0.6, 'e': 0.8851481567707272}",25,0,-187.6410720835999,"{0: 13, 1: 2, 2: 7, 3: 0, 4: 3}",0
224,False,"{'a': 0.6, 'e': 0.8847154443660743}",25,0,-128.10715324420136,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
225,False,"{'a': 0.6, 'e': 0.8842812104540336}",30,0,-218.10670129608792,"{0: 18, 1: 2, 2: 5, 3: 1, 4: 4}",0
226,False,"{'a': 0.6, 'e': 0.8838454505403942}",20,0,-91.11392444385534,"{0: 8, 1: 5, 2: 6, 3: 1, 4: 0}",0
227,False,"{'a': 0.6, 'e': 0.8834081601245969}",20,0,-2.6540260470090473,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
228,False,"{'a': 0.6, 'e': 0.882969334699789}",20,0,-200.96691744721616,"{0: 11, 1: 2, 2: 2, 3: 1, 4: 4}",0
229,False,"{'a': 0.6, 'e': 0.8825289697528793}",25,0,-176.30825342862437,"{0: 13, 1: 2, 2: 6, 3: 2, 4: 2}",0
230,False,"{'a': 0.6, 'e': 0.8820870607645936}",25,0,-77.27400184909546,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
231,False,"{'a': 0.6, 'e': 0.8816436032095316}",20,0,-74.49826823931915,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
232,False,"{'a': 0.6, 'e': 0.8811985925562237}",20,0,-104.2576513253948,"{0: 7, 1: 6, 2: 6, 3: 1, 4: 0}",0
233,False,"{'a': 0.6, 'e': 0.8807520242671889}",30,0,-169.39890229587698,"{0: 18, 1: 5, 2: 3, 3: 1, 4: 3}",0
234,False,"{'a': 0.6, 'e': 0.880303893798994}",25,0,-79.42159956079037,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
235,False,"{'a': 0.6, 'e': 0.8798541966023126}",25,7,-139.48448724610114,"{0: 7, 1: 6, 2: 2, 3: 1, 4: 2}",1
236,False,"{'a': 0.6, 'e': 0.8794029281219851}",25,0,-68.05485911590796,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
237,False,"{'a': 0.6, 'e': 0.8789500837970797}",25,0,-151.38477391856892,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
238,False,"{'a': 0.6, 'e': 0.8784956590609543}",20,0,-102.97196788736007,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
239,False,"{'a': 0.6, 'e': 0.8780396493413185}",20,0,-114.83034188108444,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
240,False,"{'a': 0.6, 'e': 0.877582050060297}",20,0,-73.10725044639668,"{0: 9, 1: 7, 2: 3, 3: 1, 4: 0}",0
241,False,"{'a': 0.6, 'e': 0.8771228566344932}",20,0,-119.82284975673763,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
242,False,"{'a': 0.6, 'e': 0.8766620644750542}",30,0,-185.3400166802428,"{0: 15, 1: 3, 2: 10, 3: 0, 4: 2}",0
243,False,"{'a': 0.6, 'e': 0.8761996689877362}",25,0,-237.39157095543618,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 5}",0
244,False,"{'a': 0.6, 'e': 0.8757356655729703}",25,0,-145.9203609540008,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
245,False,"{'a': 0.6, 'e': 0.8752700496259305}",25,0,-117.11632647804366,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 2}",0
246,False,"{'a': 0.6, 'e': 0.8748028165366003}",20,9,-39.57136601809981,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
247,False,"{'a': 0.6, 'e': 0.8743339616898421}",25,0,-89.01730122329359,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
248,False,"{'a': 0.6, 'e': 0.8738634804654666}",25,2,-140.77131758385974,"{0: 13, 1: 2, 2: 5, 3: 1, 4: 2}",1
249,False,"{'a': 0.6, 'e': 0.8733913682383025}",30,0,-197.84821083006074,"{0: 16, 1: 2, 2: 6, 3: 5, 4: 1}",0
250,False,"{'a': 0.6, 'e': 0.8729176203782684}",25,0,-82.80721616199074,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
251,False,"{'a': 0.6, 'e': 0.8724422322504435}",20,0,-76.91538437517188,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
252,False,"{'a': 0.6, 'e': 0.8719651992151413}",30,0,-218.38970305407523,"{0: 18, 1: 1, 2: 5, 3: 3, 4: 3}",0
253,False,"{'a': 0.6, 'e': 0.8714865166279827}",25,17,-11.55268905472343,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
254,False,"{'a': 0.6, 'e': 0.8710061798399705}",25,0,-53.56520765149835,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
255,False,"{'a': 0.6, 'e': 0.870524184197564}",25,0,-101.94695706491844,"{0: 16, 1: 6, 2: 1, 3: 0, 4: 2}",0
256,False,"{'a': 0.6, 'e': 0.8700405250427561}",25,0,-163.73905663815734,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
257,False,"{'a': 0.6, 'e': 0.8695551977131492}",30,0,-190.3366742205244,"{0: 16, 1: 3, 2: 7, 3: 2, 4: 2}",0
258,False,"{'a': 0.6, 'e': 0.8690681975420335}",30,0,-133.63548824528772,"{0: 13, 1: 5, 2: 12, 3: 0, 4: 0}",0
259,False,"{'a': 0.6, 'e': 0.8685795198584653}",20,0,-84.15217567269116,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
260,False,"{'a': 0.6, 'e': 0.8680891599873467}",35,0,-125.83865614668552,"{0: 24, 1: 6, 2: 2, 3: 1, 4: 2}",0
261,False,"{'a': 0.6, 'e': 0.8675971132495063}",30,0,-126.6555814530554,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 2}",0
262,False,"{'a': 0.6, 'e': 0.8671033749617794}",25,0,-254.99665943344553,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 5}",0
263,False,"{'a': 0.6, 'e': 0.866607940437091}",25,0,-139.57855961796324,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
264,False,"{'a': 0.6, 'e': 0.8661108049845387}",20,0,-164.92697246370656,"{0: 10, 1: 1, 2: 5, 3: 2, 4: 2}",0
265,False,"{'a': 0.6, 'e': 0.8656119639094765}",20,0,-134.25057746008858,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
266,False,"{'a': 0.6, 'e': 0.8651114125135992}",25,0,-107.75633084467972,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
267,False,"{'a': 0.6, 'e': 0.864609146095029}",30,0,-95.88520962981181,"{0: 17, 1: 3, 2: 10, 3: 0, 4: 0}",0
268,False,"{'a': 0.6, 'e': 0.8641051599484015}",20,0,-190.3901430845762,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 4}",0
269,False,"{'a': 0.6, 'e': 0.8635994493649534}",25,0,-85.58584434393856,"{0: 17, 1: 5, 2: 1, 3: 0, 4: 2}",0
270,False,"{'a': 0.6, 'e': 0.8630920096326108}",30,0,-175.9127489859358,"{0: 15, 1: 5, 2: 7, 3: 1, 4: 2}",0
271,False,"{'a': 0.6, 'e': 0.8625828360360793}",25,0,-46.14495735873926,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
272,False,"{'a': 0.6, 'e': 0.8620719238569337}",20,0,-101.70263388006376,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
273,False,"{'a': 0.6, 'e': 0.8615592683737093}",30,0,-61.98142066804704,"{0: 22, 1: 2, 2: 5, 3: 1, 4: 0}",0
274,False,"{'a': 0.6, 'e': 0.8610448648619946}",20,0,-99.89180078892072,"{0: 9, 1: 4, 2: 5, 3: 2, 4: 0}",0
275,False,"{'a': 0.6, 'e': 0.8605287085945242}",20,0,-55.402701307837766,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
276,False,"{'a': 0.6, 'e': 0.8600107948412731}",25,0,-258.5129478488661,"{0: 12, 1: 2, 2: 4, 3: 3, 4: 4}",0
277,False,"{'a': 0.6, 'e': 0.8594911188695515}",20,0,-82.65820581884307,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
278,False,"{'a': 0.6, 'e': 0.8589696759441016}",20,11,-22.71464551553372,"{0: 4, 1: 4, 2: 1, 3: 0, 4: 0}",1
279,False,"{'a': 0.6, 'e': 0.8584464613271939}",20,14,-28.090036159710724,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
280,False,"{'a': 0.6, 'e': 0.857921470278726}",20,0,-63.7721994756581,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
281,False,"{'a': 0.6, 'e': 0.857394698056321}",25,0,-78.59959973585161,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
282,False,"{'a': 0.6, 'e': 0.856866139915428}",25,0,-97.8744012428245,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
283,False,"{'a': 0.6, 'e': 0.8563357911094234}",30,0,-110.85320422402019,"{0: 19, 1: 2, 2: 6, 3: 3, 4: 0}",0
284,False,"{'a': 0.6, 'e': 0.8558036468897118}",20,0,-126.77913687286767,"{0: 9, 1: 4, 2: 4, 3: 2, 4: 1}",0
285,False,"{'a': 0.6, 'e': 0.8552697025058309}",35,0,-152.68992979177068,"{0: 27, 1: 2, 2: 2, 3: 0, 4: 4}",0
286,False,"{'a': 0.6, 'e': 0.8547339532055539}",25,0,-138.931773008271,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
287,False,"{'a': 0.6, 'e': 0.8541963942349957}",20,5,-31.620977045156387,"{0: 10, 1: 3, 2: 1, 3: 1, 4: 0}",1
288,False,"{'a': 0.6, 'e': 0.8536570208387189}",20,0,-119.89678253820814,"{0: 12, 1: 4, 2: 1, 3: 1, 4: 2}",0
289,False,"{'a': 0.6, 'e': 0.8531158282598403}",25,0,-112.08873550329577,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
290,False,"{'a': 0.6, 'e': 0.8525728117401403}",20,6,-14.231741814841136,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
291,False,"{'a': 0.6, 'e': 0.8520279665201714}",25,0,-206.05236468193567,"{0: 9, 1: 3, 2: 10, 3: 1, 4: 2}",0
292,False,"{'a': 0.6, 'e': 0.8514812878393689}",25,0,-132.8653826282637,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
293,False,"{'a': 0.6, 'e': 0.8509327709361618}",20,0,-33.120745459594964,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
294,False,"{'a': 0.6, 'e': 0.8503824110480863}",20,0,-207.5103945016002,"{0: 11, 1: 2, 2: 1, 3: 2, 4: 4}",0
295,False,"{'a': 0.6, 'e': 0.8498302034118985}",25,0,-116.91999444554537,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
296,False,"{'a': 0.6, 'e': 0.8492761432636893}",25,14,-1.9290703628292585,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
297,False,"{'a': 0.6, 'e': 0.8487202258390003}",30,15,-36.13681972041452,"{0: 9, 1: 2, 2: 4, 3: 0, 4: 0}",1
298,False,"{'a': 0.6, 'e': 0.8481624463729405}",20,0,-163.83957813497852,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
299,False,"{'a': 0.6, 'e': 0.8476028001003042}",20,0,-43.04847930861714,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
300,False,"{'a': 0.6, 'e': 0.8470412822556903}",25,0,-62.45543222537657,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
301,False,"{'a': 0.6, 'e': 0.8464778880736221}",30,0,-73.89911357241283,"{0: 23, 1: 0, 2: 6, 3: 0, 4: 1}",0
302,False,"{'a': 0.6, 'e': 0.8459126127886687}",20,0,-71.18703302678497,"{0: 10, 1: 4, 2: 6, 3: 0, 4: 0}",0
303,False,"{'a': 0.6, 'e': 0.8453454516355675}",25,0,-95.28049903307333,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
304,False,"{'a': 0.6, 'e': 0.8447763998493477}",20,0,-66.93302321067223,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
305,False,"{'a': 0.6, 'e': 0.8442054526654549}",25,0,-86.41433287826538,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
306,False,"{'a': 0.6, 'e': 0.8436326053198768}",25,0,-108.66197613061956,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
307,False,"{'a': 0.6, 'e': 0.8430578530492705}",20,0,-90.65025126396212,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
308,False,"{'a': 0.6, 'e': 0.8424811910910902}",20,6,-10.82943043216926,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
309,False,"{'a': 0.6, 'e': 0.8419026146837167}",20,10,-4.13691460469943,"{0: 7, 1: 3, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.6, 'e': 0.841322119066588}",25,8,0.7437135412092626,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
311,False,"{'a': 0.6, 'e': 0.8407396994803307}",30,0,-102.73796691234942,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
312,False,"{'a': 0.6, 'e': 0.8401553511668922}",20,0,-73.7588297665559,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
313,False,"{'a': 0.6, 'e': 0.8395690693696761}",25,0,-99.5162553786984,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
314,False,"{'a': 0.6, 'e': 0.8389808493336762}",20,0,-99.66678689743794,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
315,False,"{'a': 0.6, 'e': 0.8383906863056132}",20,0,-100.28176210659178,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
316,False,"{'a': 0.6, 'e': 0.8377985755340723}",20,0,-50.40574802705197,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
317,False,"{'a': 0.6, 'e': 0.8372045122696422}",20,0,-94.72664401532504,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
318,False,"{'a': 0.6, 'e': 0.8366084917650545}",20,0,-77.75315239047292,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
319,False,"{'a': 0.6, 'e': 0.8360105092753254}",25,0,-27.210978503904713,"{0: 17, 1: 6, 2: 2, 3: 0, 4: 0}",1
320,False,"{'a': 0.6, 'e': 0.8354105600578984}",20,0,-63.85937689189682,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
321,False,"{'a': 0.6, 'e': 0.8348086393727872}",35,3,-114.56443670860767,"{0: 21, 1: 5, 2: 2, 3: 3, 4: 1}",1
322,False,"{'a': 0.6, 'e': 0.8342047424827213}",20,0,-11.057764123191927,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
323,False,"{'a': 0.6, 'e': 0.8335988646532918}",30,11,-82.2766668060227,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 2}",1
324,False,"{'a': 0.6, 'e': 0.8329910011530991}",25,0,-200.21052767580593,"{0: 13, 1: 2, 2: 6, 3: 1, 4: 3}",0
325,False,"{'a': 0.6, 'e': 0.8323811472539012}",20,0,-109.85650865119102,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
326,False,"{'a': 0.6, 'e': 0.8317692982307643}",25,0,-88.59570994962112,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
327,False,"{'a': 0.6, 'e': 0.8311554493622132}",25,0,-121.0542245642091,"{0: 12, 1: 5, 2: 7, 3: 0, 4: 1}",0
328,False,"{'a': 0.6, 'e': 0.8305395959303844}",25,0,-80.67913490504704,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
329,False,"{'a': 0.6, 'e': 0.8299217332211798}",20,0,-145.17912935242137,"{0: 9, 1: 3, 2: 6, 3: 0, 4: 2}",0
330,False,"{'a': 0.6, 'e': 0.8293018565244215}",25,0,-118.98046651905943,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
331,False,"{'a': 0.6, 'e': 0.8286799611340083}",20,8,-62.41881588316903,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 1}",1
332,False,"{'a': 0.6, 'e': 0.8280560423480738}",25,0,-169.47461219136983,"{0: 13, 1: 4, 2: 5, 3: 0, 4: 3}",0
333,False,"{'a': 0.6, 'e': 0.8274300954691446}",25,0,-83.98604571827087,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",0
334,False,"{'a': 0.6, 'e': 0.8268021158043012}",25,0,-116.16782917049142,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
335,False,"{'a': 0.6, 'e': 0.8261720986653392}",25,4,-101.18476019416647,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 2}",1
336,False,"{'a': 0.6, 'e': 0.8255400393689328}",25,0,-87.63792234046929,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
337,False,"{'a': 0.6, 'e': 0.8249059332367985}",20,5,-47.69255534553148,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
338,False,"{'a': 0.6, 'e': 0.8242697755958608}",20,5,-47.44001381420871,"{0: 9, 1: 2, 2: 3, 3: 1, 4: 0}",1
339,False,"{'a': 0.6, 'e': 0.8236315617784196}",30,0,-215.44110282890608,"{0: 15, 1: 2, 2: 10, 3: 0, 4: 3}",0
340,False,"{'a': 0.6, 'e': 0.8229912871223181}",20,1,2.6195792295012037,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
341,False,"{'a': 0.6, 'e': 0.8223489469711122}",25,4,-105.7314790077913,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 2}",1
342,False,"{'a': 0.6, 'e': 0.8217045366742425}",35,0,-142.62389113641254,"{0: 23, 1: 3, 2: 6, 3: 1, 4: 2}",0
343,False,"{'a': 0.6, 'e': 0.8210580515872056}",20,9,-82.32624745664819,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 2}",1
344,False,"{'a': 0.6, 'e': 0.8204094870717284}",20,0,-146.36970235815372,"{0: 9, 1: 3, 2: 6, 3: 0, 4: 2}",0
345,False,"{'a': 0.6, 'e': 0.8197588384959434}",20,8,20.606037889707327,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.6, 'e': 0.819106101234565}",20,0,-88.91332962565394,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
347,False,"{'a': 0.6, 'e': 0.818451270669067}",20,0,-89.86752080712037,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
348,False,"{'a': 0.6, 'e': 0.8177943421878626}",25,0,-160.36878718055047,"{0: 12, 1: 3, 2: 8, 3: 0, 4: 2}",0
349,False,"{'a': 0.6, 'e': 0.8171353111864852}",25,5,-72.25132976951419,"{0: 12, 1: 0, 2: 7, 3: 1, 4: 0}",1
350,False,"{'a': 0.6, 'e': 0.8164741730677696}",25,0,-73.74797790828706,"{0: 14, 1: 3, 2: 8, 3: 0, 4: 0}",0
351,False,"{'a': 0.6, 'e': 0.8158109232420365}",25,0,-81.95516470615831,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
352,False,"{'a': 0.6, 'e': 0.815145557127277}",25,0,-156.9284094403344,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
353,False,"{'a': 0.6, 'e': 0.8144780701493392}",25,13,-61.050030404389936,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 1}",1
354,False,"{'a': 0.6, 'e': 0.8138084577421155}",25,12,0.6053930262669749,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
355,False,"{'a': 0.6, 'e': 0.8131367153477328}",30,0,-208.21561432066713,"{0: 15, 1: 4, 2: 5, 3: 4, 4: 2}",0
356,False,"{'a': 0.6, 'e': 0.8124628384167423}",20,0,-84.60158712930287,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
357,False,"{'a': 0.6, 'e': 0.811786822408312}",25,0,-72.39743394695705,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",1
358,False,"{'a': 0.6, 'e': 0.8111086627904206}",25,19,0.9353398755649573,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
359,False,"{'a': 0.6, 'e': 0.810428355040052}",20,0,-98.05083126965151,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
360,False,"{'a': 0.6, 'e': 0.809745894643392}",25,0,-33.86735607448349,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
361,False,"{'a': 0.6, 'e': 0.8090612770960266}",30,11,-73.38672767891357,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 1}",1
362,False,"{'a': 0.6, 'e': 0.8083744979031411}",35,0,-66.17748158391501,"{0: 25, 1: 2, 2: 7, 3: 1, 4: 0}",0
363,False,"{'a': 0.6, 'e': 0.8076855525797213}",20,0,-8.14908059463481,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
364,False,"{'a': 0.6, 'e': 0.8069944366507558}",25,0,-155.39594251375144,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 3}",0
365,False,"{'a': 0.6, 'e': 0.8063011456514397}",25,0,-109.15614135765972,"{0: 12, 1: 4, 2: 7, 3: 2, 4: 0}",0
366,False,"{'a': 0.6, 'e': 0.8056056751273809}",25,0,-18.17311521154925,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
367,False,"{'a': 0.6, 'e': 0.8049080206348057}",30,0,-78.54448610446313,"{0: 25, 1: 0, 2: 3, 3: 0, 4: 2}",0
